MACsrc,ip_src,ip_dst,op,entropia_src,entropia_dst,cant_pkt_arp,cant_pkt_total
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.41046981733,3.14193342386,267,2371
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.40498028823,3.13616425573,268,2482
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.39951327664,3.13451967827,269,2483
ac:86:74:09:70:ff,0.0.0.0,0.0.0.0,2,2.39957416348,3.13241543884,270,2534
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.39416919875,3.13070957488,271,2565
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.3887861959,3.13645342114,272,2595
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.39724609919,3.13748391676,273,2596
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.39189298282,3.13191495336,274,2619
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.38656151283,3.137171824,275,2677
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.39451890066,3.13804465388,276,2678
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.38921833561,3.1325329271,277,2750
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.38393909385,3.13088148295,278,2761
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.3786811199,3.12541538475,279,2828
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.37344435629,3.12372104633,280,2871
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.36822874367,3.12194300202,281,3040
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.36303422093,3.11656595562,282,3166
44:6d:57:89:16:23,172.17.31.131,172.17.31.1,1,2.38855283268,3.11742906562,283,3167
44:6d:57:89:16:23,0.0.0.0,172.17.31.131,1,2.38880696466,3.14021945348,284,3170
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.38361505508,3.13837009782,285,3175
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.38382312304,3.13655137437,286,3177
ac:86:74:07:88:d7,0.0.0.0,0.0.0.0,2,2.3839524662,3.13465593972,287,3178
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.37885108462,3.12939855741,288,3249
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.37893901409,3.12747170946,289,3250
44:6d:57:89:16:23,0.0.0.0,172.17.31.131,1,2.37895309497,3.14296357895,290,3254
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.37394054601,3.13773056991,291,3266
44:6d:57:89:16:23,0.0.0.0,172.17.31.131,1,2.37391743193,3.15052998202,292,3272
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.36895809463,3.14872770613,293,3279
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.36889954371,3.14675204696,294,3286
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.36399261254,3.14159255152,295,3293
44:6d:57:89:16:23,172.17.31.131,172.17.31.131,1,2.38184976139,3.15261621241,296,3308
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.37693400872,3.1507959569,297,3311
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.37203671199,3.14567346911,298,3315
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.36715782603,3.14382256908,299,3325
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.36229730418,3.15107846391,300,3329
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.35745509839,3.14600476976,301,3330
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.35263115926,3.14412338185,302,3338
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.34782543611,3.15075716839,303,3343
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.34303787703,3.14573331728,304,3344
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.33826842896,3.14382540446,305,3350
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.33351703774,3.14991671696,306,3354
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.32878364812,3.14494345103,307,3355
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.32406820388,3.14301252507,308,3356
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.31937064783,3.13807746935,309,3360
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.31469092187,3.1437031006,310,3361
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.31002896705,3.14175229594,311,3377
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.3053847236,3.13686769772,312,3381
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.30075813098,3.14206813511,313,3382
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.2961491279,3.14010026505,314,3400
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.29155765241,3.13526642681,315,3405
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.28698364187,3.14008528086,316,3406
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28242703305,3.13810288167,317,3426
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.27788776213,3.13331995072,318,3428
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.27336576473,3.13779415601,319,3429
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.26886097598,3.1357995224,320,3440
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.2643733305,3.1337525086,321,3453
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.2599027625,3.12905551546,322,3454
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.25544920572,3.13322394974,323,3456
60:36:dd:98:b7:eb,172.17.31.136,172.17.31.1,1,2.26663665212,3.13437080584,324,3464
ac:86:74:09:71:62,172.17.31.179,172.17.31.136,1,2.27489408482,3.14635699301,325,3472
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.27045231984,3.14169154021,326,3473
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.2660272772,3.13966982743,327,3475
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.26161889192,3.14351657952,328,3480
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.25722709867,3.13890116342,329,3487
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.25285183178,3.13687216995,330,3491
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.25359294031,3.13558348666,331,3502
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.24925815884,3.13353057766,332,3515
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.24493953861,3.13713269822,333,3524
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.24566349696,3.13580914089,334,3525
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.2413845502,3.13374213824,335,3529
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.23712141011,3.13709731562,336,3531
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.23287401468,3.13267350909,337,3538
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.22864230166,3.13580011254,338,3556
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.22442620857,3.13373947092,339,3585
2c:5a:05:35:99:d4,172.17.31.155,172.17.31.1,1,2.24685425585,3.13488933505,340,3589
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.24261271036,3.1305347163,341,3603
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.23838681737,3.12847780624,342,3611
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.23417651284,3.13141144402,343,3617
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.132,1,2.22998173259,3.13413047133,344,3623
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.132,1,2.23492852562,3.13664668728,345,3624
98:fe:94:46:c9:a6,172.17.31.132,169.254.255.255,1,2.23967746459,3.14303184548,346,3625
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.1,1,2.24423776399,3.14407797368,347,3627
00:1c:26:15:7c:70,172.17.31.152,172.17.31.132,1,2.25498256691,3.14639135402,348,3632
40:25:c2:74:40:4c,172.17.31.147,172.17.31.1,1,2.27685284435,3.14731228141,349,3633
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.27265870687,3.14310386377,350,3635
40:25:c2:98:12:e8,172.17.31.154,172.17.31.132,1,2.2865288464,3.14525681617,351,3638
78:e4:00:4d:cb:69,172.17.31.148,172.17.31.132,1,2.30033185517,3.14723838972,352,3640
98:fe:94:46:c9:a6,172.17.31.132,169.254.255.255,1,2.3045494592,3.15309385623,353,3643
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.30035047483,3.15112001234,354,3649
98:fe:94:46:c9:a6,172.17.31.132,169.254.255.255,1,2.30441091432,3.15654747575,355,3650
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.31184402442,3.16124884236,356,3655
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.31890968964,3.17246541516,357,3656
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.31474280339,3.17044285805,358,3661
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.1,1,2.31861412879,3.17125922319,359,3662
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.132,1,2.32233195481,3.17305437704,360,3664
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.1,1,2.32590245083,3.17376009723,361,3667
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.32660162793,3.17268238334,362,3668
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.3225064722,3.17068206792,363,3671
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.31842521147,3.16669094538,364,3677
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.31910699429,3.1655995416,365,3679
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.31505962969,3.16360862685,366,3682
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.31102588623,3.15966629783,367,3685
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.31169111778,3.1585624109,368,3699
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.30769066436,3.15658121492,369,3701
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.30370356522,3.15268681616,370,3704
ac:86:74:09:71:62,172.17.31.179,172.17.31.138,1,2.31067433192,3.16233162754,371,3715
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.30670293794,3.16033151385,372,3722
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.30274472931,3.15645543033,373,3726
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.29879966034,3.15444732689,374,3734
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.29486768517,3.15882017122,375,3739
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.30152524755,3.15957914608,376,3740
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.29760923345,3.15575348901,377,3741
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.29370614413,3.15375539204,378,3742
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.28981593409,3.14995235547,379,3750
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.28593855767,3.14614662281,380,3754
ac:86:74:09:71:62,172.17.31.179,172.17.31.118,1,2.29258227457,3.15694298277,381,3755
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28872032333,3.15495004611,382,3757
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.28487104104,3.15115853929,383,3763
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28103438246,3.14915922315,384,3764
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.28185811031,3.14823268759,385,3766
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.27805151096,3.14448557616,386,3771
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.2742572967,3.14073616021,387,3781
40:25:c2:98:12:e8,172.17.31.154,172.17.31.1,1,2.2859103311,3.1415289863,388,3783
ac:86:74:09:70:fa,172.17.31.178,172.17.31.154,1,2.30585520282,3.1592743242,389,3784
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.30203074707,3.15729239371,390,3785
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.30278761354,3.15635051601,391,3792
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.29899276706,3.15263529252,392,3796
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.29521013569,3.15066460287,393,3813
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.29143967594,3.14697106582,394,3819
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28768134426,3.14499519865,395,3821
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28393509701,3.14299121861,396,3839
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28020089046,3.14095992002,397,3852
78:e4:00:4d:cb:69,172.17.31.148,172.17.31.1,1,2.29163855961,3.1417239183,398,3854
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.28790609789,3.13811509044,399,3856
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.28418558793,3.13609274739,400,3862
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.28047698609,3.13250472251,401,3865
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.27678024867,3.13047945753,402,3870
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.29618163674,3.13544039545,403,3874
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.29246667898,3.13339154643,404,3875
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.29329166628,3.1326042183,405,3882
f8:1e:df:e9:0e:ff,172.17.31.16,169.254.255.255,1,2.30760930449,3.13725318932,406,3883
40:25:c2:98:12:e8,172.17.31.154,172.17.31.16,1,2.31791042596,3.15438476925,407,3888
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.3141983373,3.15084622284,408,3889
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.31494338553,3.14999780849,409,3894
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.31564088186,3.1491024931,410,3920
ac:86:74:09:70:ff,0.0.0.0,0.0.0.0,2,2.31629192298,3.14816158981,411,3921
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.3126390427,3.14614769004,412,3935
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.30899746581,3.14268658236,413,3936
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.1,1,2.32124517896,3.1434602071,414,3941
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.31760249815,3.14001147919,415,3944
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.31397105387,3.13802829931,416,3948
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.3103508066,3.13459854943,417,3956
40:25:c2:98:12:e8,172.17.31.154,172.17.31.57,1,2.31977148063,3.15137780429,418,3959
40:25:c2:74:40:4c,172.17.31.147,172.17.31.1,1,2.33369035183,3.15207221881,419,3997
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.33005929351,3.15007122696,420,4002
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.33069343539,3.14917667069,421,4023
ac:86:74:07:88:d7,0.0.0.0,0.0.0.0,2,2.33128385195,3.14823933163,422,4024
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.34980446279,3.16010047324,423,4028
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.34618776778,3.15670541768,424,4032
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.35696662704,3.17321273541,425,4033
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.35747411245,3.17220600413,426,4035
60:36:dd:98:b7:eb,172.17.31.136,172.17.31.1,1,2.36609217587,3.1728159652,427,4039
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.36248892763,3.17082792788,428,4044
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.3760631868,3.18075830242,429,4045
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.38583878069,3.19240586226,430,4051
60:36:dd:98:b7:eb,172.17.31.136,172.17.31.1,1,2.39386246936,3.1929108504,431,4060
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.40289467878,3.20274444557,432,4065
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.39927301921,3.20071024549,433,4066
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.39968941827,3.19966868975,434,4068
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.41130167153,3.20831495619,435,4077
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.40769490541,3.20496956384,436,4078
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.41342590687,3.20887613816,437,4088
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.41913827674,3.21746482605,438,4089
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.41554739928,3.21411873363,439,4096
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.42387730208,3.22267142194,440,4101
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.43420996226,3.23036616353,441,4114
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.43963555804,3.23399050093,442,4122
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.44504402701,3.241639705,443,4123
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.44145881923,3.23961255866,444,4134
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.43788384763,3.23628112323,445,4142
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.44307941761,3.23968656479,446,4152
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.44825897776,3.24663374602,447,4153
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.44470139039,3.24460587091,448,4157
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.44115386571,3.24129743634,449,4171
60:36:dd:98:b7:eb,172.17.31.136,172.17.31.1,1,2.4484525172,3.24173271422,450,4181
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.44491379312,3.23971462555,451,4185
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.44138503705,3.23643625099,452,4191
f8:1e:df:e9:0e:ff,172.17.31.16,172.17.31.47,1,2.44905516541,3.24398237021,453,4194
c8:bc:c8:b9:0c:db,172.17.31.47,172.17.31.16,1,2.45832599768,3.25086240675,454,4195
ac:86:74:09:71:62,172.17.31.179,172.17.31.156,1,2.46325066473,3.25404523554,455,4209
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.179,2,2.4681606858,3.2603571814,456,4210
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.46464185962,3.25708071431,457,4217
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.46113279227,3.25507352737,458,4221
40:25:c2:74:40:4c,172.17.31.147,172.17.31.1,1,2.47217299354,3.25545772445,459,4222
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.46866409521,3.25221058809,460,4226
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.46516490226,3.24896133117,461,4241
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.46167538515,3.24698196443,462,4242
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.45819551428,3.24374879527,463,4265
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.45472526001,3.24176884272,464,4300
00:14:d1:25:71:e5,10.100.250.3,10.100.250.113,1,2.46383894563,3.2491899615,465,4301
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.46037280521,3.24597045096,466,4312
ac:86:74:09:71:62,172.17.31.179,172.17.31.142,1,2.46507533733,3.25274202067,467,4313
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.46162268158,3.25075311613,468,4316
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.45817949097,3.25376350879,469,4325
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.46287635032,3.25414288292,470,4326
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.45944643107,3.2509577227,471,4330
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.45602586861,3.24898297751,472,4335
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.45261463414,3.25183697999,473,4337
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.45714915231,3.25217385825,474,4338
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.45375124032,3.24902368325,475,4347
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.45036254878,3.24706329532,476,4350
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.44698304923,3.249771597,477,4351
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.45136582051,3.25006829043,478,4352
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.44799967184,3.24810556805,479,4363
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.44464260857,3.24500687208,480,4367
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.44519164918,3.24423759246,481,4371
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.44185567292,3.24228703259,482,4372
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.43852864443,3.24486666644,483,4376
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.44276977767,3.24514223286,484,4377
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.4394559122,3.24209150135,485,4379
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.44000059045,3.24132188589,486,4380
ac:86:74:09:71:67,0.0.0.0,0.0.0.0,2,2.44050962732,3.24051730982,487,4381
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.4372281456,3.23860480003,488,4389
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.43395532379,3.23559601821,489,4393
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.4306911359,3.23368367175,490,4394
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.43120038309,3.23288205491,491,4395
98:fe:94:46:c9:a6,172.17.31.132,172.17.31.142,1,2.43441008687,3.23899821526,492,4398
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.43117207848,3.23707922076,493,4401
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.42794252193,3.23411343939,494,4402
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.42472139216,3.23658612361,495,4405
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.42882680601,3.23688113553,496,4406
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.42561813421,3.23497658512,497,4408
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.42241779412,3.23732416725,498,4410
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.42639485158,3.2375731412,499,4411
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.42320703074,3.23465693116,500,4414
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.42002744717,3.23688838705,501,4416
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.42388296215,3.23709532964,502,4417
40:25:c2:74:40:4c,172.17.31.147,172.17.31.1,1,2.43331969998,3.23724979546,503,4418
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.43014593357,3.23538297712,504,4419
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.42698031003,3.23250886463,505,4420
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.42382280536,3.22963236226,506,4424
24:fd:52:29:19:e6,0.0.0.0,172.17.31.149,1,2.42438391191,3.23489499715,507,4435
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.42124519866,3.23304241336,508,4439
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.41811448734,3.23517351048,509,4440
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.42184486132,3.23531328839,510,4441
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.4187264751,3.23246815578,511,4443
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.41561600037,3.23449606046,512,4456
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.41923774914,3.2345987665,513,4457
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.41613962398,3.23176923826,514,4458
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.41304932063,3.22995934346,515,4461
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.41363491768,3.22930225125,516,4464
24:fd:52:29:19:e6,0.0.0.0,172.17.31.149,1,2.41418833344,3.234207592,517,4470
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.41112631632,3.23613795303,518,4472
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.41464422272,3.23621621126,519,4473
43:05:43:05:00:00,0.0.0.0,0.0.0.0,2,2.41517389174,3.23553395019,520,4474
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.41213413766,3.23374340584,521,4478
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.4091019022,3.23098318131,522,4484
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.156,1,2.4060771641,3.23282923834,523,4489
d0:df:9a:16:c7:12,172.17.31.156,172.17.31.1,2,2.40949921056,3.23288849823,524,4490
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.4064864218,3.23014323895,525,4501
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.40348104671,3.2273955976,526,4512
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.40048306432,3.22564643173,527,4515
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.151,1,2.39749245363,3.22388353967,528,4539
d4:ca:6d:f7:fd:64,172.17.31.1,172.17.31.153,1,2.39450919365,3.22116101341,529,4541
